Country,date,total_cases,total_deaths,index,Population_2020,index,Area
Afghanistan,12/31/19,0,0,131,38928.341,0,6528.6
Afghanistan,1/1/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/2/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/3/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/4/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/5/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/6/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/7/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/8/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/9/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/10/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/11/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/12/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/13/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/14/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/15/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/16/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/17/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/18/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/19/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/20/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/21/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/22/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/23/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/24/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/25/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/26/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/27/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/28/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/29/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/30/20,0,0,131,38928.341,0,6528.6
Afghanistan,1/31/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/1/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/2/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/3/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/4/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/5/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/6/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/7/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/8/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/9/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/10/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/11/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/12/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/13/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/14/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/15/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/16/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/17/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/18/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/19/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/20/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/21/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/22/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/23/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/24/20,0,0,131,38928.341,0,6528.6
Afghanistan,2/25/20,1,0,131,38928.341,0,6528.6
Afghanistan,2/26/20,1,0,131,38928.341,0,6528.6
Afghanistan,2/27/20,1,0,131,38928.341,0,6528.6
Afghanistan,2/28/20,1,0,131,38928.341,0,6528.6
Afghanistan,2/29/20,1,0,131,38928.341,0,6528.6
Afghanistan,3/1/20,1,0,131,38928.341,0,6528.6
Afghanistan,3/2/20,1,0,131,38928.341,0,6528.6
Afghanistan,3/8/20,4,0,131,38928.341,0,6528.6
Afghanistan,3/11/20,7,0,131,38928.341,0,6528.6
Afghanistan,3/15/20,10,0,131,38928.341,0,6528.6
Afghanistan,3/16/20,16,0,131,38928.341,0,6528.6
Afghanistan,3/17/20,21,0,131,38928.341,0,6528.6
Afghanistan,3/18/20,22,0,131,38928.341,0,6528.6
Afghanistan,3/19/20,22,0,131,38928.341,0,6528.6
Afghanistan,3/20/20,22,0,131,38928.341,0,6528.6
Afghanistan,3/21/20,24,0,131,38928.341,0,6528.6
Afghanistan,3/22/20,24,0,131,38928.341,0,6528.6
Afghanistan,3/23/20,34,0,131,38928.341,0,6528.6
Afghanistan,3/24/20,40,1,131,38928.341,0,6528.6
Afghanistan,3/25/20,42,1,131,38928.341,0,6528.6
Afghanistan,3/26/20,75,1,131,38928.341,0,6528.6
Afghanistan,3/27/20,75,1,131,38928.341,0,6528.6
Afghanistan,3/28/20,91,2,131,38928.341,0,6528.6
Afghanistan,3/29/20,106,3,131,38928.341,0,6528.6
Afghanistan,3/30/20,114,4,131,38928.341,0,6528.6
Afghanistan,3/31/20,141,4,131,38928.341,0,6528.6
Afghanistan,4/1/20,166,4,131,38928.341,0,6528.6
Afghanistan,4/2/20,192,4,131,38928.341,0,6528.6
Afghanistan,4/3/20,235,4,131,38928.341,0,6528.6
Afghanistan,4/4/20,235,4,131,38928.341,0,6528.6
Afghanistan,4/5/20,270,5,131,38928.341,0,6528.6
Afghanistan,4/6/20,299,7,131,38928.341,0,6528.6
Afghanistan,4/7/20,337,7,131,38928.341,0,6528.6
Afghanistan,4/8/20,367,11,131,38928.341,0,6528.6
Afghanistan,4/9/20,423,14,131,38928.341,0,6528.6
Afghanistan,4/10/20,484,15,131,38928.341,0,6528.6
Afghanistan,4/11/20,521,15,131,38928.341,0,6528.6
Afghanistan,4/12/20,555,18,131,38928.341,0,6528.6
Afghanistan,4/13/20,607,18,131,38928.341,0,6528.6
Afghanistan,4/14/20,665,21,131,38928.341,0,6528.6
Afghanistan,4/15/20,714,23,131,38928.341,0,6528.6
Afghanistan,4/16/20,784,25,131,38928.341,0,6528.6
Afghanistan,4/17/20,794,29,131,38928.341,0,6528.6
Afghanistan,4/18/20,845,30,131,38928.341,0,6528.6
Afghanistan,4/19/20,908,30,131,38928.341,0,6528.6
Afghanistan,4/20/20,996,33,131,38928.341,0,6528.6
Afghanistan,4/21/20,1031,35,131,38928.341,0,6528.6
Afghanistan,4/22/20,1092,36,131,38928.341,0,6528.6
Afghanistan,4/23/20,1176,40,131,38928.341,0,6528.6
Afghanistan,4/24/20,1281,42,131,38928.341,0,6528.6
Afghanistan,4/25/20,1351,43,131,38928.341,0,6528.6
Afghanistan,4/26/20,1463,47,131,38928.341,0,6528.6
Afghanistan,4/27/20,1531,57,131,38928.341,0,6528.6
Afghanistan,4/28/20,1703,57,131,38928.341,0,6528.6
Afghanistan,4/29/20,1827,60,131,38928.341,0,6528.6
Albania,3/9/20,2,0,272,2877.8,2,274
Albania,3/10/20,6,0,272,2877.8,2,274
Albania,3/11/20,10,0,272,2877.8,2,274
Albania,3/12/20,11,1,272,2877.8,2,274
Albania,3/13/20,23,1,272,2877.8,2,274
Albania,3/14/20,33,1,272,2877.8,2,274
Albania,3/15/20,38,1,272,2877.8,2,274
Albania,3/16/20,42,1,272,2877.8,2,274
Albania,3/17/20,51,1,272,2877.8,2,274
Albania,3/18/20,55,1,272,2877.8,2,274
Albania,3/19/20,59,2,272,2877.8,2,274
Albania,3/20/20,70,2,272,2877.8,2,274
Albania,3/21/20,70,2,272,2877.8,2,274
Albania,3/22/20,76,2,272,2877.8,2,274
Albania,3/23/20,89,2,272,2877.8,2,274
Albania,3/24/20,100,4,272,2877.8,2,274
Albania,3/25/20,123,5,272,2877.8,2,274
Albania,3/26/20,146,5,272,2877.8,2,274
Albania,3/27/20,174,6,272,2877.8,2,274
Albania,3/28/20,186,9,272,2877.8,2,274
Albania,3/29/20,197,10,272,2877.8,2,274
Albania,3/30/20,212,10,272,2877.8,2,274
Albania,3/31/20,223,12,272,2877.8,2,274
Albania,4/1/20,243,15,272,2877.8,2,274
Albania,4/2/20,259,15,272,2877.8,2,274
Albania,4/3/20,277,16,272,2877.8,2,274
Albania,4/4/20,304,17,272,2877.8,2,274
Albania,4/5/20,333,19,272,2877.8,2,274
Albania,4/6/20,361,21,272,2877.8,2,274
Albania,4/7/20,377,22,272,2877.8,2,274
Albania,4/8/20,383,22,272,2877.8,2,274
Albania,4/9/20,400,22,272,2877.8,2,274
Albania,4/10/20,409,23,272,2877.8,2,274
Albania,4/11/20,416,23,272,2877.8,2,274
Albania,4/12/20,433,23,272,2877.8,2,274
Albania,4/13/20,446,23,272,2877.8,2,274
Albania,4/14/20,467,23,272,2877.8,2,274
Albania,4/15/20,475,24,272,2877.8,2,274
Albania,4/16/20,494,25,272,2877.8,2,274
Albania,4/17/20,518,26,272,2877.8,2,274
Albania,4/18/20,539,26,272,2877.8,2,274
Albania,4/19/20,548,26,272,2877.8,2,274
Albania,4/20/20,562,26,272,2877.8,2,274
Albania,4/21/20,584,26,272,2877.8,2,274
Albania,4/22/20,609,26,272,2877.8,2,274
Albania,4/23/20,634,27,272,2877.8,2,274
Albania,4/24/20,663,27,272,2877.8,2,274
Albania,4/25/20,678,27,272,2877.8,2,274
Albania,4/26/20,712,27,272,2877.8,2,274
Albania,4/27/20,726,28,272,2877.8,2,274
Albania,4/28/20,736,28,272,2877.8,2,274
Albania,4/29/20,750,30,272,2877.8,2,274
Algeria,12/31/19,0,0,97,43851.043,3,23817.4
Algeria,1/1/20,0,0,97,43851.043,3,23817.4
Algeria,1/2/20,0,0,97,43851.043,3,23817.4
Algeria,1/3/20,0,0,97,43851.043,3,23817.4
Algeria,1/4/20,0,0,97,43851.043,3,23817.4
Algeria,1/5/20,0,0,97,43851.043,3,23817.4
Algeria,1/6/20,0,0,97,43851.043,3,23817.4
Algeria,1/7/20,0,0,97,43851.043,3,23817.4
Algeria,1/8/20,0,0,97,43851.043,3,23817.4
Algeria,1/9/20,0,0,97,43851.043,3,23817.4
Algeria,1/10/20,0,0,97,43851.043,3,23817.4
Algeria,1/11/20,0,0,97,43851.043,3,23817.4
Algeria,1/12/20,0,0,97,43851.043,3,23817.4
Algeria,1/13/20,0,0,97,43851.043,3,23817.4
Algeria,1/14/20,0,0,97,43851.043,3,23817.4
Algeria,1/15/20,0,0,97,43851.043,3,23817.4
Algeria,1/16/20,0,0,97,43851.043,3,23817.4
Algeria,1/17/20,0,0,97,43851.043,3,23817.4
Algeria,1/18/20,0,0,97,43851.043,3,23817.4
Algeria,1/19/20,0,0,97,43851.043,3,23817.4
Algeria,1/20/20,0,0,97,43851.043,3,23817.4
Algeria,1/21/20,0,0,97,43851.043,3,23817.4
Algeria,1/22/20,0,0,97,43851.043,3,23817.4
Algeria,1/23/20,0,0,97,43851.043,3,23817.4
Algeria,1/24/20,0,0,97,43851.043,3,23817.4
Algeria,1/25/20,0,0,97,43851.043,3,23817.4
Algeria,1/26/20,0,0,97,43851.043,3,23817.4
Algeria,1/27/20,0,0,97,43851.043,3,23817.4
Algeria,1/28/20,0,0,97,43851.043,3,23817.4
Algeria,1/29/20,0,0,97,43851.043,3,23817.4
Algeria,1/30/20,0,0,97,43851.043,3,23817.4
Algeria,1/31/20,0,0,97,43851.043,3,23817.4
Algeria,2/1/20,0,0,97,43851.043,3,23817.4
Algeria,2/2/20,0,0,97,43851.043,3,23817.4
Algeria,2/3/20,0,0,97,43851.043,3,23817.4
Algeria,2/4/20,0,0,97,43851.043,3,23817.4
Algeria,2/5/20,0,0,97,43851.043,3,23817.4
Algeria,2/6/20,0,0,97,43851.043,3,23817.4
Algeria,2/7/20,0,0,97,43851.043,3,23817.4
Algeria,2/8/20,0,0,97,43851.043,3,23817.4
Algeria,2/9/20,0,0,97,43851.043,3,23817.4
Algeria,2/10/20,0,0,97,43851.043,3,23817.4
Algeria,2/11/20,0,0,97,43851.043,3,23817.4
Algeria,2/12/20,0,0,97,43851.043,3,23817.4
Algeria,2/13/20,0,0,97,43851.043,3,23817.4
Algeria,2/14/20,0,0,97,43851.043,3,23817.4
Algeria,2/15/20,0,0,97,43851.043,3,23817.4
Algeria,2/16/20,0,0,97,43851.043,3,23817.4
Algeria,2/17/20,0,0,97,43851.043,3,23817.4
Algeria,2/18/20,0,0,97,43851.043,3,23817.4
Algeria,2/19/20,0,0,97,43851.043,3,23817.4
Algeria,2/20/20,0,0,97,43851.043,3,23817.4
Algeria,2/21/20,0,0,97,43851.043,3,23817.4
Algeria,2/22/20,0,0,97,43851.043,3,23817.4
Algeria,2/23/20,0,0,97,43851.043,3,23817.4
Algeria,2/24/20,0,0,97,43851.043,3,23817.4
Algeria,2/25/20,0,0,97,43851.043,3,23817.4
Algeria,2/26/20,1,0,97,43851.043,3,23817.4
Algeria,2/27/20,1,0,97,43851.043,3,23817.4
Algeria,2/28/20,1,0,97,43851.043,3,23817.4
Algeria,2/29/20,1,0,97,43851.043,3,23817.4
Algeria,3/1/20,3,0,97,43851.043,3,23817.4
Algeria,3/2/20,3,0,97,43851.043,3,23817.4
Algeria,3/4/20,5,0,97,43851.043,3,23817.4
Algeria,3/5/20,12,0,97,43851.043,3,23817.4
Algeria,3/6/20,17,0,97,43851.043,3,23817.4
Algeria,3/9/20,20,0,97,43851.043,3,23817.4
Algeria,3/12/20,20,0,97,43851.043,3,23817.4
Algeria,3/13/20,25,1,97,43851.043,3,23817.4
Algeria,3/14/20,26,2,97,43851.043,3,23817.4
Algeria,3/15/20,37,2,97,43851.043,3,23817.4
Algeria,3/16/20,48,4,97,43851.043,3,23817.4
Algeria,3/17/20,58,4,97,43851.043,3,23817.4
Algeria,3/18/20,60,5,97,43851.043,3,23817.4
Algeria,3/19/20,72,6,97,43851.043,3,23817.4
Algeria,3/20/20,90,7,97,43851.043,3,23817.4
Algeria,3/21/20,102,10,97,43851.043,3,23817.4
Algeria,3/22/20,139,15,97,43851.043,3,23817.4
Algeria,3/23/20,201,17,97,43851.043,3,23817.4
Algeria,3/24/20,230,17,97,43851.043,3,23817.4
Algeria,3/25/20,264,19,97,43851.043,3,23817.4
Algeria,3/26/20,302,21,97,43851.043,3,23817.4
Algeria,3/27/20,367,25,97,43851.043,3,23817.4
Algeria,3/28/20,409,26,97,43851.043,3,23817.4
Algeria,3/29/20,454,29,97,43851.043,3,23817.4
Algeria,3/30/20,511,31,97,43851.043,3,23817.4
Algeria,3/31/20,584,35,97,43851.043,3,23817.4
Algeria,4/1/20,716,44,97,43851.043,3,23817.4
Algeria,4/2/20,847,58,97,43851.043,3,23817.4
Algeria,4/3/20,986,63,97,43851.043,3,23817.4
Algeria,4/4/20,1171,105,97,43851.043,3,23817.4
Algeria,4/5/20,1251,130,97,43851.043,3,23817.4
Algeria,4/6/20,1320,152,97,43851.043,3,23817.4
Algeria,4/7/20,1423,173,97,43851.043,3,23817.4
Algeria,4/8/20,1468,193,97,43851.043,3,23817.4
Algeria,4/9/20,1572,205,97,43851.043,3,23817.4
Algeria,4/10/20,1666,235,97,43851.043,3,23817.4
Algeria,4/11/20,1761,256,97,43851.043,3,23817.4
Algeria,4/12/20,1825,275,97,43851.043,3,23817.4
Algeria,4/13/20,1914,293,97,43851.043,3,23817.4
Algeria,4/14/20,1983,313,97,43851.043,3,23817.4
Algeria,4/15/20,2070,325,97,43851.043,3,23817.4
Algeria,4/16/20,2160,336,97,43851.043,3,23817.4
Algeria,4/17/20,2268,348,97,43851.043,3,23817.4
Algeria,4/18/20,2418,364,97,43851.043,3,23817.4
Algeria,4/19/20,2535,367,97,43851.043,3,23817.4
Algeria,4/20/20,2629,375,97,43851.043,3,23817.4
Algeria,4/21/20,2718,384,97,43851.043,3,23817.4
Algeria,4/22/20,2811,392,97,43851.043,3,23817.4
Algeria,4/23/20,2910,402,97,43851.043,3,23817.4
Algeria,4/24/20,3007,407,97,43851.043,3,23817.4
Algeria,4/25/20,3127,415,97,43851.043,3,23817.4
Algeria,4/26/20,3256,419,97,43851.043,3,23817.4
Algeria,4/27/20,3382,425,97,43851.043,3,23817.4
Algeria,4/28/20,3517,432,97,43851.043,3,23817.4
Algeria,4/29/20,3649,437,97,43851.043,3,23817.4
Andorra,3/3/20,1,0,273,77.265,6,4.7
Andorra,3/14/20,2,0,273,77.265,6,4.7
Andorra,3/16/20,5,0,273,77.265,6,4.7
Andorra,3/17/20,14,0,273,77.265,6,4.7
Andorra,3/18/20,14,0,273,77.265,6,4.7
Andorra,3/19/20,53,0,273,77.265,6,4.7
Andorra,3/20/20,75,0,273,77.265,6,4.7
Andorra,3/21/20,75,0,273,77.265,6,4.7
Andorra,3/22/20,88,0,273,77.265,6,4.7
Andorra,3/23/20,113,0,273,77.265,6,4.7
Andorra,3/24/20,133,0,273,77.265,6,4.7
Andorra,3/25/20,164,0,273,77.265,6,4.7
Andorra,3/26/20,188,0,273,77.265,6,4.7
Andorra,3/27/20,224,3,273,77.265,6,4.7
Andorra,3/28/20,267,3,273,77.265,6,4.7
Andorra,3/29/20,308,4,273,77.265,6,4.7
Andorra,3/30/20,334,6,273,77.265,6,4.7
Andorra,3/31/20,370,8,273,77.265,6,4.7
Andorra,4/1/20,376,12,273,77.265,6,4.7
Andorra,4/2/20,390,14,273,77.265,6,4.7
Andorra,4/3/20,428,15,273,77.265,6,4.7
Andorra,4/4/20,439,16,273,77.265,6,4.7
Andorra,4/5/20,466,17,273,77.265,6,4.7
Andorra,4/6/20,501,18,273,77.265,6,4.7
Andorra,4/7/20,526,21,273,77.265,6,4.7
Andorra,4/8/20,545,22,273,77.265,6,4.7
Andorra,4/9/20,564,23,273,77.265,6,4.7
Andorra,4/10/20,583,25,273,77.265,6,4.7
Andorra,4/11/20,601,26,273,77.265,6,4.7
Andorra,4/12/20,622,28,273,77.265,6,4.7
Andorra,4/13/20,638,29,273,77.265,6,4.7
Andorra,4/14/20,646,29,273,77.265,6,4.7
Andorra,4/15/20,659,31,273,77.265,6,4.7
Andorra,4/16/20,673,33,273,77.265,6,4.7
Andorra,4/17/20,682,33,273,77.265,6,4.7
Andorra,4/18/20,696,35,273,77.265,6,4.7
Andorra,4/19/20,704,35,273,77.265,6,4.7
Andorra,4/20/20,713,36,273,77.265,6,4.7
Andorra,4/21/20,717,36,273,77.265,6,4.7
Andorra,4/22/20,717,37,273,77.265,6,4.7
Andorra,4/23/20,723,37,273,77.265,6,4.7
Andorra,4/24/20,724,37,273,77.265,6,4.7
Andorra,4/25/20,731,40,273,77.265,6,4.7
Andorra,4/26/20,733,40,273,77.265,6,4.7
Andorra,4/27/20,740,40,273,77.265,6,4.7
Andorra,4/28/20,743,40,273,77.265,6,4.7
Andorra,4/29/20,748,41,273,77.265,6,4.7
Angola,3/22/20,2,0,62,32866.268,7,12467
Angola,3/23/20,2,0,62,32866.268,7,12467
Angola,3/24/20,2,0,62,32866.268,7,12467
Angola,3/25/20,2,0,62,32866.268,7,12467
Angola,3/26/20,2,0,62,32866.268,7,12467
Angola,3/27/20,3,0,62,32866.268,7,12467
Angola,3/28/20,4,0,62,32866.268,7,12467
Angola,3/29/20,4,0,62,32866.268,7,12467
Angola,3/30/20,7,2,62,32866.268,7,12467
Angola,3/31/20,7,2,62,32866.268,7,12467
Angola,4/1/20,7,2,62,32866.268,7,12467
Angola,4/2/20,8,2,62,32866.268,7,12467
Angola,4/3/20,8,2,62,32866.268,7,12467
Angola,4/4/20,8,2,62,32866.268,7,12467
Angola,4/5/20,10,2,62,32866.268,7,12467
Angola,4/6/20,14,2,62,32866.268,7,12467
Angola,4/7/20,16,2,62,32866.268,7,12467
Angola,4/8/20,17,2,62,32866.268,7,12467
Angola,4/9/20,19,2,62,32866.268,7,12467
Angola,4/10/20,19,2,62,32866.268,7,12467
Angola,4/11/20,19,2,62,32866.268,7,12467
Angola,4/12/20,19,2,62,32866.268,7,12467
Angola,4/13/20,19,2,62,32866.268,7,12467
Angola,4/14/20,19,2,62,32866.268,7,12467
Angola,4/15/20,19,2,62,32866.268,7,12467
Angola,4/16/20,19,2,62,32866.268,7,12467
Angola,4/17/20,19,2,62,32866.268,7,12467
Angola,4/18/20,19,2,62,32866.268,7,12467
Angola,4/19/20,24,2,62,32866.268,7,12467
Angola,4/20/20,24,2,62,32866.268,7,12467
Angola,4/21/20,24,2,62,32866.268,7,12467
Angola,4/22/20,24,2,62,32866.268,7,12467
Angola,4/23/20,24,2,62,32866.268,7,12467
Angola,4/24/20,25,2,62,32866.268,7,12467
Angola,4/25/20,25,2,62,32866.268,7,12467
Angola,4/26/20,25,2,62,32866.268,7,12467
Angola,4/27/20,26,2,62,32866.268,7,12467
Angola,4/28/20,27,2,62,32866.268,7,12467
Angola,4/29/20,27,2,62,32866.268,7,12467
Anguilla,3/27/20,2,0,164,15.002,8,0.9
Anguilla,3/28/20,2,0,164,15.002,8,0.9
Anguilla,3/29/20,2,0,164,15.002,8,0.9
Anguilla,3/30/20,2,0,164,15.002,8,0.9
Anguilla,3/31/20,2,0,164,15.002,8,0.9
Anguilla,4/1/20,2,0,164,15.002,8,0.9
Anguilla,4/2/20,2,0,164,15.002,8,0.9
Anguilla,4/3/20,3,0,164,15.002,8,0.9
Anguilla,4/4/20,3,0,164,15.002,8,0.9
Anguilla,4/5/20,3,0,164,15.002,8,0.9
Anguilla,4/6/20,3,0,164,15.002,8,0.9
Anguilla,4/7/20,3,0,164,15.002,8,0.9
Anguilla,4/8/20,3,0,164,15.002,8,0.9
Anguilla,4/9/20,3,0,164,15.002,8,0.9
Anguilla,4/10/20,3,0,164,15.002,8,0.9
Anguilla,4/11/20,3,0,164,15.002,8,0.9
Anguilla,4/12/20,3,0,164,15.002,8,0.9
Anguilla,4/13/20,3,0,164,15.002,8,0.9
Anguilla,4/14/20,3,0,164,15.002,8,0.9
Anguilla,4/15/20,3,0,164,15.002,8,0.9
Anguilla,4/16/20,3,0,164,15.002,8,0.9
Anguilla,4/17/20,3,0,164,15.002,8,0.9
Anguilla,4/18/20,3,0,164,15.002,8,0.9
Anguilla,4/19/20,3,0,164,15.002,8,0.9
Anguilla,4/20/20,3,0,164,15.002,8,0.9
Anguilla,4/21/20,3,0,164,15.002,8,0.9
Anguilla,4/22/20,3,0,164,15.002,8,0.9
Anguilla,4/23/20,3,0,164,15.002,8,0.9
Anguilla,4/24/20,3,0,164,15.002,8,0.9
Anguilla,4/25/20,3,0,164,15.002,8,0.9
Anguilla,4/26/20,3,0,164,15.002,8,0.9
Anguilla,4/27/20,3,0,164,15.002,8,0.9
Anguilla,4/28/20,3,0,164,15.002,8,0.9
Anguilla,4/29/20,3,0,164,15.002,8,0.9
Antigua and Barbuda,3/15/20,1,0,165,97.928,9,4.4
Antigua and Barbuda,3/21/20,1,0,165,97.928,9,4.4
Antigua and Barbuda,3/22/20,1,0,165,97.928,9,4.4
Antigua and Barbuda,3/23/20,1,0,165,97.928,9,4.4
Antigua and Barbuda,3/24/20,1,0,165,97.928,9,4.4
Antigua and Barbuda,3/25/20,3,0,165,97.928,9,4.4
Antigua and Barbuda,3/26/20,3,0,165,97.928,9,4.4
Antigua and Barbuda,3/27/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,3/28/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,3/29/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,3/30/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,3/31/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,4/1/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,4/2/20,7,0,165,97.928,9,4.4
Antigua and Barbuda,4/3/20,9,0,165,97.928,9,4.4
Antigua and Barbuda,4/4/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/5/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/6/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/7/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/8/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/9/20,15,0,165,97.928,9,4.4
Antigua and Barbuda,4/10/20,19,2,165,97.928,9,4.4
Antigua and Barbuda,4/11/20,21,2,165,97.928,9,4.4
Antigua and Barbuda,4/12/20,21,2,165,97.928,9,4.4
Antigua and Barbuda,4/13/20,21,2,165,97.928,9,4.4
Antigua and Barbuda,4/14/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/15/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/16/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/17/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/18/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/19/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/20/20,23,2,165,97.928,9,4.4
Antigua and Barbuda,4/21/20,23,3,165,97.928,9,4.4
Antigua and Barbuda,4/22/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/23/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/24/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/25/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/26/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/27/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/28/20,24,3,165,97.928,9,4.4
Antigua and Barbuda,4/29/20,24,3,165,97.928,9,4.4
Argentina,3/4/20,1,0,202,45195.777,10,27366.9
Argentina,3/6/20,2,0,202,45195.777,10,27366.9
Argentina,3/7/20,8,0,202,45195.777,10,27366.9
Argentina,3/8/20,9,1,202,45195.777,10,27366.9
Argentina,3/9/20,12,1,202,45195.777,10,27366.9
Argentina,3/11/20,19,1,202,45195.777,10,27366.9
Argentina,3/13/20,31,1,202,45195.777,10,27366.9
Argentina,3/14/20,34,2,202,45195.777,10,27366.9
Argentina,3/15/20,45,2,202,45195.777,10,27366.9
Argentina,3/16/20,56,2,202,45195.777,10,27366.9
Argentina,3/17/20,65,2,202,45195.777,10,27366.9
Argentina,3/18/20,79,2,202,45195.777,10,27366.9
Argentina,3/19/20,97,2,202,45195.777,10,27366.9
Argentina,3/20/20,128,3,202,45195.777,10,27366.9
Argentina,3/21/20,158,3,202,45195.777,10,27366.9
Argentina,3/22/20,225,4,202,45195.777,10,27366.9
Argentina,3/23/20,266,4,202,45195.777,10,27366.9
Argentina,3/24/20,301,4,202,45195.777,10,27366.9
Argentina,3/25/20,387,6,202,45195.777,10,27366.9
Argentina,3/26/20,502,8,202,45195.777,10,27366.9
Argentina,3/27/20,589,12,202,45195.777,10,27366.9
Argentina,3/28/20,690,17,202,45195.777,10,27366.9
Argentina,3/29/20,745,19,202,45195.777,10,27366.9
Argentina,3/30/20,820,20,202,45195.777,10,27366.9
Argentina,3/31/20,966,24,202,45195.777,10,27366.9
Argentina,4/1/20,966,24,202,45195.777,10,27366.9
Argentina,4/2/20,1133,31,202,45195.777,10,27366.9
Argentina,4/3/20,1133,34,202,45195.777,10,27366.9
Argentina,4/4/20,1265,37,202,45195.777,10,27366.9
Argentina,4/5/20,1451,43,202,45195.777,10,27366.9
Argentina,4/6/20,1554,46,202,45195.777,10,27366.9
Argentina,4/7/20,1628,53,202,45195.777,10,27366.9
Argentina,4/8/20,1715,60,202,45195.777,10,27366.9
Argentina,4/9/20,1795,65,202,45195.777,10,27366.9
Argentina,4/10/20,1894,79,202,45195.777,10,27366.9
Argentina,4/11/20,1975,82,202,45195.777,10,27366.9
Argentina,4/12/20,2137,89,202,45195.777,10,27366.9
Argentina,4/13/20,2203,95,202,45195.777,10,27366.9
Argentina,4/14/20,2272,98,202,45195.777,10,27366.9
Argentina,4/15/20,2432,105,202,45195.777,10,27366.9
Argentina,4/16/20,2432,109,202,45195.777,10,27366.9
Argentina,4/17/20,2560,115,202,45195.777,10,27366.9
